start_time,close_time,request_id,type,department,address,zipcode,status,problem_category,problem,location_type,park_district,large_crew,material_type,material_condition,description,lat,lon,case_id,parent_case_id,year,geometry
2022/07/27 06:34,,15082041,Janitorial Maintenance,Parks & Recreation,6415 MUSGRAVE ST,19119,In-Progress,Janitorial Maintenance,Odor; Trash,Park,,No,,,"Custom Fields: 
Custom fields:
Name of the park: Cliveden
Describe the issue: Trash overflowing and left near playground
Exact location within the park: Interior
Large Crew & Heavy Machinery To Clean Up?: No",40.0509598,-75.1779876,5008Y00001xDZB4,,2022,POINT (484818.32772486337 4433428.456388078)
2022/07/31 09:36,2022/08/03 09:50,15090247,Janitorial Maintenance,Parks & Recreation,PENNSYLVANIA AVE & SPRING GARDEN ST,,Closed,Janitorial Maintenance,Trash,Playground,,No,,,Every trash can filled after July 4th event. Entire facility filled with trash.,39.96426,-75.1760388,5008Y00001xaFXC,,2022,POINT (484965.54552999884 4423805.275512113)
2022/08/01 08:22,,15090740,Janitorial Maintenance,Parks & Recreation,W NEDRO AVE & N 6TH ST,,In-Progress,Janitorial Maintenance,Trash,Park,,No,,,Construction debris dumped at the park.,40.0416496,-75.1313879,5008Y00001xaV7j,,2022,POINT (488791.5835103807 4432388.201318368)
2022/08/01 10:47,2022/10/24 16:06,15091393,Janitorial Maintenance,Parks & Recreation,900 WISES MILL RD,19128,Closed,Janitorial Maintenance,Trash; Litter,Playground,,No,,,"Dumping
Wissahickon park hermit lane parking area
Clothing dumped Right by side of road/parking area",40.0578034,-75.2197708,5008Y00001xaZJ0,5008Y00001xaZOe,2022,POINT (481256.250211053 4434195.997442633)
2022/08/01 10:50,2022/10/24 16:06,15091404,Janitorial Maintenance,Parks & Recreation,900 WISES MILL RD,19128,Closed,Janitorial Maintenance,Trash; Litter,Playground,,No,,,"Large pile of clothing
Wissahickon park
Large amount of clothing dumped off side of single track trail running parallel to Wissahickon Ave near the west Rittenhouse st trailhead",40.0578034,-75.2197708,5008Y00001xaZOe,,2022,POINT (481256.250211053 4434195.997442633)
2022/08/04 22:23,2022/10/17 16:30,15101716,Janitorial Maintenance,Parks & Recreation,3201 RICHMOND ST,19134,Closed,Janitorial Maintenance,Grafitti; Odor; Trash; Litter,Playground,,Yes,,,"This is long overdue and the entire neighborhood and close by neighborhoods would give endless thanks and appreciation to those who clean this up for the youth. It needs to be painted but a washdown would be good enough for now

 Custom Fields: 
Custom fields:
Large Crew & Heavy Machinery To Clean Up?: Yes
Name of the park: Monkiewicz Playground
Describe the issue: Trash and debris, unsanitary playground equipment,  grafitti, drug needles, unkept field area, dirty pool
Exact location within the park: Playground and Field Area",39.9833003,-75.0998963,5008Y00001xrV7B,,2022,POINT (491470.80421546707 4425908.495678425)
2022/08/04 22:27,2022/10/17 16:30,15101718,Janitorial Maintenance,Parks & Recreation,2889 CEDAR ST,19134,Closed,Janitorial Maintenance,Grafitti; Odor; Trash; Litter,Playground,,Yes,,,"Please clean this playground for the children in the area. The city needs to clean up the area so the children don't suffer, it's bad enough the city is allowing drug dealers and drug addicts to take over the neighborhood.

 Custom Fields: 
Custom fields:
Large Crew & Heavy Machinery To Clean Up?: Yes
Name of the park: Cohocksink Playground
Describe the issue: Unkept Field, Dirty Playground Equipment, Trash and Needles, and Graffitti
Exact location within the park: Playground and Field Area",39.9840683,-75.1134908,5008Y00001xrVAP,,2022,POINT (490310.207284778 4425995.1248030225)
2022/08/04 23:34,,15101740,Janitorial Maintenance,Parks & Recreation,200 W 65TH AVE,19126,In-Progress,Janitorial Maintenance,Odor; Trash; Litter,Playground,,No,,,"At a time of year when there is much activity going on at this playground no one is doing any cleaning or collecting trash from the bins that are placed throughout the park.  This playground is a disgrace and an eyesore.  Also, the area of ground along 3rd street between 64th and 65th Ave is never cleaned and is strewn with trash.

 Custom Fields: 
Custom fields:
Describe the issue: Trash, litter and  debris strewn all over the Sturgis playground.  Trash cans filled with trash and recycling are never picked up on a regular basis.
Where is the issue?: Exterior",40.0497109,-75.1236997,5008Y00001xrW0G,,2022,POINT (489448.69019711745 4433281.994928094)
2022/08/05 14:33,2022/08/08 15:29,15103395,Janitorial Maintenance,Parks & Recreation,7405 LAPWING PL,19153,Closed,Janitorial Maintenance,Trash,Park,,Yes,,,"Good afternoon,

RE: Zip Code 19153

There are four uncovered mattresses in the rear parcel of land behind 7405 Lapwing Place.  Request for collection by the Streets Department.

Thank you.",39.9085945,-75.2380444,5008Y00001xrmFr,,2022,POINT (479653.5238913837 4417639.299090154)
2022/08/07 19:42,2023/01/20 17:20,15104908,Janitorial Maintenance,Parks & Recreation,1800 BLAIR ST,19125,Closed,Janitorial Maintenance,Trash,Recreation Center,,No,Other,Litter,"The employee of the reck center dumped it there and now it?s a crap dump with nasty flies and smell like poop.


Description of Vehicle/Person Involved if known.: The reck center employee janitor is responsible for dumping it so it?s not his problem. Instead of banging the small trash before it becomes a dump he just moved it away from deck center and acted like it?s not his issue to clean it?
Is the trash in the bike lane, street or the sidewalk?: Residential or Commercial Property - please contact Philly311
Large Crew & Heavy Machinery To Clean Up?: No
Is there commercial hazardous waste?: Yes - please contact Philly311",39.9777565,-75.131931,5008Y00001xsSjQ,5008Y00001uY0Av,2022,POINT (488734.7544967243 4425296.74545418)
2022/08/08 18:26,2022/08/09 14:19,15107920,Janitorial Maintenance,Parks & Recreation,1800-08 POPLAR ST,19130,Closed,Janitorial Maintenance,Odor; Trash,Other Parks,,Yes,,,"No

 Custom Fields: 
Custom fields:
Large Crew & Heavy Machinery To Clean Up?: Yes
Name of the park: Martin Luther King Memorial Park
Describe the issue: Trees are diseased and dying. May become a hazardous. Trash cans needed. People are throwing trash and doggie poop bags on the ground. Need a sign that says no dogs because people are allowing their dogs to poop and pee in the park
Exact location within the park: Perimeter",39.9709264,-75.1664347,5008Y00001xswOa,,2022,POINT (485787.1571244458 4424543.602560181)
2022/08/12 10:35,2022/08/24 19:04,15117278,Janitorial Maintenance,Parks & Recreation,3432 N 7TH ST,19140,Closed,Janitorial Maintenance,Trash,Playground,,No,,,"high weeed trash all over needles

 Custom Fields: 
Custom fields:
How do you access rear?: through the front
Access to Rear of Property?: Yes
Is problem in the rear of the property?: Yes
Specific Location: 7th street and russell street",40.0040485,-75.1413418,5008Y00001xuiuk,,2022,POINT (487935.8168313475 4428216.128463995)
2022/08/12 13:19,2022/09/28 12:50,15118079,Janitorial Maintenance,Parks & Recreation,ELMWOOD AVE & S 65TH ST,,Closed,Janitorial Maintenance,Trash,Park,,No,,,Caller reporting a lot of trash through tout the park.,39.9222025,-75.2303286,5008Y00001xupAd,5008Y00001rouRL,2022,POINT (480316.91644026554 4419147.9046633225)
2022/08/13 09:15,2022/10/20 16:14,15119258,Janitorial Maintenance,Parks & Recreation,LINCOLN DR & MORRIS ST,,Closed,Janitorial Maintenance,Trash,Park,,Yes,,,"Large Crew & Heavy Machinery To Clean Up?: Yes
Name of the park: Clifford Park
Describe the issue: About ten bags of trash on the Southwest side of Morris Street near the sidewalk in the park about 50 yards from Lincoln Drive
Exact location within the park: On the Southwest side of Morris Street about 50 yards from Lincoln Drive",40.0349684,-75.1884056,5008Y00001ySgiy,,2022,POINT (483925.9560601038 4431655.380791055)
2022/08/15 15:12,2023/02/09 09:55,15121957,Janitorial Maintenance,Parks & Recreation,3101 N 22ND ST,19132,Closed,Janitorial Maintenance,Trash; Litter; Restroom,Playground,,No,,,"trash & debris
CITY OF PHILA, DEPT OF PUBLIC PROP",40.0021,-75.1661254,5008Y00001yTSEb,,2022,POINT (485820.0167005551 4428003.5124900965)
2022/08/19 13:44,,15132304,Janitorial Maintenance,Parks & Recreation,1025 E HORTTER ST,19150,In-Progress,Janitorial Maintenance,Trash,,4.0,No,,,"Trash cans are overflowing

 Custom Fields: 
Custom fields:
Name of the park: Finley Park
Describe the issue: Overflowing trash cans
Exact location within the park: Near playground and splash pad
Large Crew & Heavy Machinery To Clean Up?: No",40.0656546,-75.1703133,5008Y00001yVOcp,,2022,POINT (485476.0371089653 4435058.172905538)
2022/08/19 16:52,2022/10/19 11:42,15132918,Janitorial Maintenance,Parks & Recreation,1300 S 23RD ST,19146,Closed,Janitorial Maintenance,Floor; Odor; Trash,Playground,,Yes,,,"Park structure is filthy. Needs to be power washed. Has not been cleaned in years.
Park structure is filthy for kids. Needs cleaning.",39.9356114,-75.1823974,5008Y00001yVVia,5008Y00001yVVfR,2022,POINT (484415.99425089185 4420626.676869962)
2022/08/23 08:29,2022/10/20 16:18,15137057,Janitorial Maintenance,Parks & Recreation,1901 LINDLEY AVE,19144,Closed,Janitorial Maintenance,Trash,Park,4.0,No,,,There is trash along the road and sidewalk Belfield Ave in front of Wister Woods park including a large propane tank.   La Salle has move-in this week and it looks terrible.,40.03155,-75.154814,5008Y00001yWi7M,,2022,POINT (486791.2045941658 4431270.447785064)
2022/08/31 13:21,2022/10/20 18:00,15154345,Janitorial Maintenance,Parks & Recreation,100 E GODFREY AVE,19120,Closed,Janitorial Maintenance,Trash; Litter,Recreation Center,,No,,,"Customer reported trash, debris , high weeds  and gate is broken. Trash  is on the A  and Spencer side of rhe street. .",40.0440216,-75.1164134,5008Y00001yvJgY,,2022,POINT (490069.3700625636 4432649.694963598)
2022/09/02 11:56,2022/09/02 13:13,15159419,Janitorial Maintenance,Parks & Recreation,1968 UPLAND WAY,19131,Closed,Janitorial Maintenance,Odor; Trash; Litter,Park,,No,,,"Customer requested trash ,debris and someone is going bathroom on the park grounds.  The park needs to be cleaned up.  The Park is 1967-1968 Upland way.",39.9860161,-75.2451575,5008Y00001zD17a,,2022,POINT (479069.15007391496 4426233.919825856)
2022/09/04 11:33,2022/09/22 09:38,15160734,Janitorial Maintenance,Parks & Recreation,LINCOLN DR & WISSAHICKON AVE,19144,Closed,Janitorial Maintenance,Trash,Park,4.0,No,Other,Litter,"Plywood / debris / glass / trash bags = side parking lot off of Lincoln drive

 Custom Fields: 
Custom fields:
Is the trash in the bike lane, street or the sidewalk?: Sidewalk
Large Crew & Heavy Machinery To Clean Up?: No
Is there commercial hazardous waste?: No",40.0307727,-75.1877771,5008Y00001zDcGB,,2022,POINT (483978.5956078657 4431189.582811898)
2022/09/08 10:46,2022/10/24 15:53,15167960,Janitorial Maintenance,Parks & Recreation,501 E JOHNSON ST,19144,Closed,Grounds,Trash,Recreation Center,,No,,,"Custom Fields: 
Custom fields:
Large Crew & Heavy Machinery To Clean Up?: No
Name of the park: Cliveden Park
Describe the issue: Overflowing trash cans
Exact location within the park: Entrance at Chew Street",40.0514311,-75.1766524,5008Y00001zFCCj,5008Y00001tiG7X,2022,POINT (484932.31910195417 4433480.539786464)
2022/09/08 13:23,,15168714,Janitorial Maintenance,Parks & Recreation,5710-18 GERMANTOWN AVE,19144,In-Progress,Janitorial Maintenance,Trash,Park,,No,,,Overflowing trash cans and illegal dumping throughout the park.,40.0363389,-75.175324,5008Y00001zFI9v,,2022,POINT (485042.3280999505 4431805.215165196)
2022/09/09 14:39,,15171745,Janitorial Maintenance,Parks & Recreation,400 E INDIANA AVE,19134,In-Progress,Janitorial Maintenance,Odor; Trash; Litter,Playground,,No,,,"Customer reported the playground is unsafe there is always people in the playground at night time doing drugs.   There  is trash,needles and debris in the playground.  Customer reported the whole  playground needs to be cleaned up.",39.9946003,-75.1233943,5008Y00001zFnkT,,2022,POINT (489466.26860605687 4427165.19529352)
2022/09/15 09:12,2022/09/16 10:16,15181909,Janitorial Maintenance,Parks & Recreation,3001 ROBBINS ST,19149,Closed,Janitorial Maintenance,Floor; Glass; Trash,Playground,,Yes,,,"Grass high, debris in park. Parks condition is unbearable",40.0289862,-75.0620138,5008Y00001zhG6X,,2022,POINT (494708.7594249598 4430976.253088278)
2022/09/19 16:41,,15189676,Janitorial Maintenance,Parks & Recreation,2800 S 63RD ST,19142,In-Progress,Janitorial Maintenance,Trash; Litter,Park,,No,,,The park is full of trash & debris all over the park.,39.9204466,-75.2234867,5008Y00001ziz1E,,2022,POINT (480901.114202398 4418951.533339667)
2022/09/27 07:31,2022/10/20 14:33,15203996,Janitorial Maintenance,Parks & Recreation,2701 S BROAD ST,19148,Closed,Janitorial Maintenance,Trash,Park,,Yes,Construction Material; Other,Litter,abandoned unused stuff along with debris. a bolt cutter will be needed to remove. it is in a park (Marconi park),39.9155022,-75.1715231,5008Y000020FL7u,,2022,POINT (485340.80513026903 4418392.937276634)
2022/09/29 08:44,,15209464,Janitorial Maintenance,Parks & Recreation,1736 DIAMOND ST,19121,In-Progress,Janitorial Maintenance,Trash,Park,,No,,,"park looks vandalized, trash spread all over park, 3 orange cones also in park",39.9854729,-75.1625992,5008Y000020GIb8,,2022,POINT (486117.6371065529 4426157.512672718)
2022/09/29 12:38,,15210379,Janitorial Maintenance,Parks & Recreation,W FISHER AVE & OGONTZ AVE,,In-Progress,Janitorial Maintenance,Trash; Litter,Park,,No,,,"Illegal Dumping of mattresses and trash on W FISHER AVE & OGONTZ AVE, on FISHER ST in the Park.",40.0335092,-75.1508079,5008Y000020GQ5t,,2022,POINT (487133.3750203764 4431487.314823312)
2022/10/05 10:38,2022/12/22 16:28,15219706,Janitorial Maintenance,Parks & Recreation,MITCHELL ST & PARKER AVE,,Closed,Janitorial Maintenance,Trash,Park,,No,,,Customer reported the trash cans overflowing in the Park..,40.041525,-75.2273503,5008Y000020m67H,5008Y000020lr38,2022,POINT (480605.19829249155 4432390.859527161)
2022/10/17 17:55,,15241387,Janitorial Maintenance,Parks & Recreation,E OLNEY AVE & WESTFORD RD,,In-Progress,Janitorial Maintenance,Trash; Litter,Park,,No,,,"Items dumped at E OLNEY AVE & WESTFORD RD., are a wooden chest and bags of trash.",40.0338684,-75.1144078,5008Y000021GHwY,,2022,POINT (490239.0099669346 4431522.559364853)
2022/10/17 18:42,2022/10/19 11:27,15241442,Janitorial Maintenance,Parks & Recreation,5100 E TABOR RD,19120,Closed,Janitorial Maintenance,Trash,Park,,No,,,"Trash dumped at 5100 E TABOR RD., in the park. (On TABOR RD between OLNEY AVE and GARLAND ST. Items left behind are clothes, mattresses, furniture, and ripped bags of trash, etc.",40.0310521,-75.1112144,5008Y000021GJ6P,5008Y000021FivJ,2022,POINT (490511.0727329898 4431209.630692575)
2022/10/22 11:26,2022/12/28 14:22,15252250,Janitorial Maintenance,Parks & Recreation,2122 N HANCOCK ST,19122,Closed,Janitorial Maintenance,Trash,Playground,,No,,,"The issue was reported a week ago and nobody moved a finger the area is full of garbage and trash can is full . It?s anti sanitary conditions

 Custom Fields: 
Custom fields:
Name of the park: Norris square
Describe the issue: Trash on the park not cleaned for a week and trash cans are full
Exact location within the park: Norris square across 2122 N Hancock st
Large Crew & Heavy Machinery To Clean Up?: No",39.9827841,-75.135927,5008Y000021INoS,,2022,POINT (488394.39690586575 4425855.270684786)
2022/10/24 14:47,,15255146,Janitorial Maintenance,Parks & Recreation,201 FOUNTAIN ST,19128,In-Progress,Janitorial Maintenance,Trash; Litter,Playground,,No,,,Description of Problem: The playground area where children play sports is laden with dog crap. No one enforces leash laws yet alone the law to pick up after your dog. This is a clear danger to children and their health.,40.0337154,-75.2298828,5008Y000021e2gC,,2022,POINT (480386.91832754726 4431524.6180385575)
2022/10/24 18:02,2022/10/26 13:11,15255886,Janitorial Maintenance,Parks & Recreation,1769 BLAIR ST,19125,Closed,Janitorial Maintenance,Trash,Playground,,No,,,"Custom Fields: 
Custom fields:
Large Crew & Heavy Machinery To Clean Up?: No
Name of the park: Schissler
Describe the issue: Evidence of homeless camping by turf field for weeks now. Trashed. Drug use. Clean up. This is where kids practice.
Exact location within the park: By turf field",39.9764999,-75.1325327,5008Y000021e9MT,,2022,POINT (488683.1696072391 4425157.351813838)
